,Car_Price,Car_Year,Car_Kms,Car_Model,Car_Fuel,Car_Location,Car_Company
288,550000,2014,98500,Maruti Suzuki Ertiga VDi,Diesel,Delhi,Maruti Suzuki
289,4199000,2020,20600,Mercedes-Benz C-Class C 220d Progressive ,Diesel,Delhi,Mercedes-Benz
290,215000,2013,56567,Maruti Suzuki Estilo LXi BS-IV,Petrol,Delhi,Maruti Suzuki
291,925000,2015,790000,Toyota Innova 2.5 G BS IV 7 STR,Diesel,Delhi,Toyota
292,150000,2009,43000,Hyundai Santro Xing GLS,Petrol,Delhi,Hyundai
293,365000,2014,51000,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Delhi,Hyundai
294,595000,2018,19013,Maruti Suzuki Dzire VXi,Petrol,Delhi,Maruti Suzuki
295,265000,2013,68010,Hyundai i20 Magna 1.4 CRDI,Diesel,Delhi,Hyundai
296,735000,2017,42000,Maruti Suzuki Ciaz Zeta 1.4 MT,Petrol,Delhi,Maruti Suzuki
297,550000,2016,49153,Ford EcoSport Titanium 1.5L TDCi,Diesel,Delhi,Ford
298,245000,2016,40822,Datsun redi-GO T ,Petrol,Delhi,Datsun
299,270000,2015,28765,Maruti Suzuki Alto K10 VXi (O) ,Petrol,Delhi,Maruti Suzuki
300,295000,2012,41000,Honda Brio S MT,Petrol,Delhi,Honda
301,525000,2017,27168,Volkswagen Polo Allstar 1.2 (P),Petrol,Delhi,Volkswagen
302,375000,2014,57000,Maruti Suzuki Swift DZire VDI,Diesel,Delhi,Maruti Suzuki
303,400000,2016,33577,Maruti Suzuki Celerio ZXi AMT ,Petrol,Delhi,Maruti Suzuki
304,485000,2015,42000,Honda Jazz V Petrol,Petrol,Delhi,Honda
305,495000,2014,78000,Ford EcoSport Titanium 1.5 TDCi,Diesel,Delhi,Ford
306,880000,2019,5000,Hyundai Elite i20 Asta 1.2 (O) CVT ,Petrol,Delhi,Hyundai
307,250000,2014,4800,Maruti Suzuki Alto 800 Vxi,Petrol,Delhi,Maruti Suzuki
308,1595000,2018,82569,Toyota Innova Crysta 2.8 GX AT 7 STR ,Diesel,Delhi,Toyota
309,585000,2017,14500,Maruti Suzuki Dzire ZXi Plus,Petrol,Delhi,Maruti Suzuki
310,625000,2016,48000,Volkswagen Polo GT TSI,Petrol,Delhi,Volkswagen
311,500000,2012,70000,Hyundai Elantra 1.8 SX MT,Petrol,Delhi,Hyundai
312,375000,2016,61000,Hyundai i10 1.1L iRDE Magna Special Edition,Petrol,Delhi,Hyundai
313,265000,2016,66170,Renault Kwid RXT ,Petrol,Delhi,Renault
314,475000,2019,11733,Tata Tiago Revotron XZ,Petrol,Delhi,Tata
315,4500000,2017,45000,Mercedes-Benz GLE 250 d,Diesel,Delhi,Mercedes-Benz
316,1000000,2019,16000,Hyundai Creta E Plus 1.6 Petrol,Petrol,Delhi,Hyundai
317,1375000,2014,38000,Mercedes-Benz B-Class B180 Sports,Petrol,Delhi,Mercedes-Benz
318,875000,2017,65000,Mahindra XUV500 W4 1.99,Diesel,Delhi,Mahindra
319,1440000,2014,137000,Toyota Fortuner 4x2 AT,Diesel,Delhi,Toyota
320,425000,2012,56000,Honda City 1.5 V MT,Petrol,Delhi,Honda
321,215000,2013,56567,Maruti Suzuki Estilo LXi BS-IV,Petrol,Delhi,Maruti Suzuki
322,150000,2009,43000,Hyundai Santro Xing GLS,Petrol,Delhi,Hyundai
323,925000,2015,790000,Toyota Innova 2.5 G BS IV 7 STR,Diesel,Delhi,Toyota
324,365000,2014,51000,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Delhi,Hyundai
325,265000,2013,68010,Hyundai i20 Magna 1.4 CRDI,Diesel,Delhi,Hyundai
326,595000,2018,19013,Maruti Suzuki Dzire VXi,Petrol,Delhi,Maruti Suzuki
327,250000,2014,4800,Maruti Suzuki Alto 800 Vxi,Petrol,Delhi,Maruti Suzuki
328,585000,2017,14500,Maruti Suzuki Dzire ZXi Plus,Petrol,Delhi,Maruti Suzuki
329,1595000,2018,82569,Toyota Innova Crysta 2.8 GX AT 7 STR ,Diesel,Delhi,Toyota
330,880000,2019,5000,Hyundai Elite i20 Asta 1.2 (O) CVT ,Petrol,Delhi,Hyundai
331,735000,2017,42000,Maruti Suzuki Ciaz Zeta 1.4 MT,Petrol,Delhi,Maruti Suzuki
332,550000,2016,49153,Ford EcoSport Titanium 1.5L TDCi,Diesel,Delhi,Ford
333,245000,2016,40822,Datsun redi-GO T ,Petrol,Delhi,Datsun
334,525000,2017,27168,Volkswagen Polo Allstar 1.2 (P),Petrol,Delhi,Volkswagen
335,375000,2014,57000,Maruti Suzuki Swift DZire VDI,Diesel,Delhi,Maruti Suzuki
336,400000,2016,33577,Maruti Suzuki Celerio ZXi AMT ,Petrol,Delhi,Maruti Suzuki
337,270000,2015,28765,Maruti Suzuki Alto K10 VXi (O) ,Petrol,Delhi,Maruti Suzuki
338,295000,2012,41000,Honda Brio S MT,Petrol,Delhi,Honda
339,485000,2015,42000,Honda Jazz V Petrol,Petrol,Delhi,Honda
340,495000,2014,78000,Ford EcoSport Titanium 1.5 TDCi,Diesel,Delhi,Ford
341,165000,2010,70000,Maruti Suzuki Wagon R 1.0 VXi,Petrol,Delhi,Maruti Suzuki
342,625000,2016,48000,Volkswagen Polo GT TSI,Petrol,Delhi,Volkswagen
343,500000,2012,70000,Hyundai Elantra 1.8 SX MT,Petrol,Delhi,Hyundai
344,1575000,2014,48000,Audi A3 40 TFSI Premium,Petrol,Delhi,Audi
345,265000,2016,66170,Renault Kwid RXT ,Petrol,Delhi,Renault
346,225000,2013,41360,Maruti Suzuki Alto 800 Lxi,Petrol,Delhi,Maruti Suzuki
347,215000,2013,56567,Maruti Suzuki Estilo LXi BS-IV,Petrol,Delhi,Maruti Suzuki
348,425000,2015,54000,Maruti Suzuki Swift VXi,Petrol,Delhi,Maruti Suzuki
349,1300000,2018,15000,Hyundai Creta 1.6 SX Plus Petrol,Petrol,Delhi,Hyundai
350,1900000,2018,42000,Skoda Octavia 1.8 TSI L&K,Petrol,Delhi,Skoda
351,3195000,2019,4000,Audi A4 35 TDI Premium Plus,Diesel,Delhi,Audi
352,475000,2019,11733,Tata Tiago Revotron XZ,Petrol,Delhi,Tata
353,150000,2009,43000,Hyundai Santro Xing GLS,Petrol,Delhi,Hyundai
354,925000,2015,790000,Toyota Innova 2.5 G BS IV 7 STR,Diesel,Delhi,Toyota
355,365000,2014,51000,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Delhi,Hyundai
356,265000,2013,68010,Hyundai i20 Magna 1.4 CRDI,Diesel,Delhi,Hyundai
357,595000,2018,19013,Maruti Suzuki Dzire VXi,Petrol,Delhi,Maruti Suzuki
358,250000,2014,4800,Maruti Suzuki Alto 800 Vxi,Petrol,Delhi,Maruti Suzuki
359,585000,2017,14500,Maruti Suzuki Dzire ZXi Plus,Petrol,Delhi,Maruti Suzuki
360,1595000,2018,82569,Toyota Innova Crysta 2.8 GX AT 7 STR ,Diesel,Delhi,Toyota
361,880000,2019,5000,Hyundai Elite i20 Asta 1.2 (O) CVT ,Petrol,Delhi,Hyundai
362,735000,2017,42000,Maruti Suzuki Ciaz Zeta 1.4 MT,Petrol,Delhi,Maruti Suzuki
363,550000,2016,49153,Ford EcoSport Titanium 1.5L TDCi,Diesel,Delhi,Ford
364,245000,2016,40822,Datsun redi-GO T ,Petrol,Delhi,Datsun
365,525000,2017,27168,Volkswagen Polo Allstar 1.2 (P),Petrol,Delhi,Volkswagen
366,375000,2014,57000,Maruti Suzuki Swift DZire VDI,Diesel,Delhi,Maruti Suzuki
367,400000,2016,33577,Maruti Suzuki Celerio ZXi AMT ,Petrol,Delhi,Maruti Suzuki
368,270000,2015,28765,Maruti Suzuki Alto K10 VXi (O) ,Petrol,Delhi,Maruti Suzuki
369,295000,2012,41000,Honda Brio S MT,Petrol,Delhi,Honda
370,485000,2015,42000,Honda Jazz V Petrol,Petrol,Delhi,Honda
371,495000,2014,78000,Ford EcoSport Titanium 1.5 TDCi,Diesel,Delhi,Ford
372,165000,2010,70000,Maruti Suzuki Wagon R 1.0 VXi,Petrol,Delhi,Maruti Suzuki
373,625000,2016,48000,Volkswagen Polo GT TSI,Petrol,Delhi,Volkswagen
374,500000,2012,70000,Hyundai Elantra 1.8 SX MT,Petrol,Delhi,Hyundai
375,475000,2019,11733,Tata Tiago Revotron XZ,Petrol,Delhi,Tata
376,290000,2018,12996,Renault Kwid RXL ,Petrol,Delhi,Renault
377,230000,2013,64717,Hyundai Eon 1.0 Kappa Magna + ,Petrol,Delhi,Hyundai
378,3200000,2019,28000,Ford Endeavour Titanium Plus 3.2 4x4 AT,Diesel,Delhi,Ford
379,540000,2015,52000,Honda City V Diesel,Diesel,Delhi,Honda
380,6600000,2020,5600,Mercedes-Benz E-Class E 220d Exclusive ,Diesel,Delhi,Mercedes-Benz
381,3000000,2019,33000,Ford Endeavour Titanium 3.2 4x4 AT,Diesel,Delhi,Ford
382,325000,2013,40000,Toyota Etios Liva G SP*,Petrol,Delhi,Toyota
383,215000,2013,56567,Maruti Suzuki Estilo LXi BS-IV,Petrol,Delhi,Maruti Suzuki
384,925000,2015,790000,Toyota Innova 2.5 G BS IV 7 STR,Diesel,Delhi,Toyota
385,150000,2009,43000,Hyundai Santro Xing GLS,Petrol,Delhi,Hyundai
386,365000,2014,51000,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Delhi,Hyundai
387,265000,2013,68010,Hyundai i20 Magna 1.4 CRDI,Diesel,Delhi,Hyundai
388,595000,2018,19013,Maruti Suzuki Dzire VXi,Petrol,Delhi,Maruti Suzuki
389,250000,2014,4800,Maruti Suzuki Alto 800 Vxi,Petrol,Delhi,Maruti Suzuki
390,880000,2019,5000,Hyundai Elite i20 Asta 1.2 (O) CVT ,Petrol,Delhi,Hyundai
391,1595000,2018,82569,Toyota Innova Crysta 2.8 GX AT 7 STR ,Diesel,Delhi,Toyota
392,585000,2017,14500,Maruti Suzuki Dzire ZXi Plus,Petrol,Delhi,Maruti Suzuki
393,375000,2016,61000,Hyundai i10 1.1L iRDE Magna Special Edition,Petrol,Delhi,Hyundai
394,965000,2019,8000,Hyundai Verna EX 1.4 CRDi,Diesel,Delhi,Hyundai
395,165000,2010,70000,Maruti Suzuki Wagon R 1.0 VXi,Petrol,Delhi,Maruti Suzuki
396,550000,2016,49153,Ford EcoSport Titanium 1.5L TDCi,Diesel,Delhi,Ford
397,245000,2016,40822,Datsun redi-GO T ,Petrol,Delhi,Datsun
398,375000,2014,57000,Maruti Suzuki Swift DZire VDI,Diesel,Delhi,Maruti Suzuki
399,270000,2015,28765,Maruti Suzuki Alto K10 VXi (O) ,Petrol,Delhi,Maruti Suzuki
400,485000,2015,42000,Honda Jazz V Petrol,Petrol,Delhi,Honda
401,295000,2012,41000,Honda Brio S MT,Petrol,Delhi,Honda
402,495000,2014,78000,Ford EcoSport Titanium 1.5 TDCi,Diesel,Delhi,Ford
403,525000,2017,27168,Volkswagen Polo Allstar 1.2 (P),Petrol,Delhi,Volkswagen
404,400000,2016,33577,Maruti Suzuki Celerio ZXi AMT ,Petrol,Delhi,Maruti Suzuki
405,735000,2017,42000,Maruti Suzuki Ciaz Zeta 1.4 MT,Petrol,Delhi,Maruti Suzuki
406,2399000,2014,70000,Mercedes-Benz M-Class ML 350 CDI,Diesel,Delhi,Mercedes-Benz
407,475000,2019,11733,Tata Tiago Revotron XZ,Petrol,Delhi,Tata
408,350000,2012,93000,Mahindra Scorpio VLX 4WD BS-III,Diesel,Delhi,Mahindra
409,1190000,2012,56000,BMW 5 Series 520d Sedan,Diesel,Delhi,BMW
410,12500000,2021,2900,Audi Q8 55 TFSI quattro,Petrol,Delhi,Audi
411,1145000,2019,21963,Honda City VX (O) MT BL,Petrol,Delhi,Honda
412,900000,2018,30000,Ford EcoSport Titanium 1.5 TDCi (Opt),Diesel,Delhi,Ford
413,1900000,2012,127000,Land Rover Range Rover Evoque Prestige SD4,Diesel,Delhi,Land Rover
414,215000,2013,56567,Maruti Suzuki Estilo LXi BS-IV,Petrol,Delhi,Maruti Suzuki
415,925000,2015,790000,Toyota Innova 2.5 G BS IV 7 STR,Diesel,Delhi,Toyota
416,150000,2009,43000,Hyundai Santro Xing GLS,Petrol,Delhi,Hyundai
417,365000,2014,51000,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Delhi,Hyundai
418,595000,2018,19013,Maruti Suzuki Dzire VXi,Petrol,Delhi,Maruti Suzuki
419,265000,2013,68010,Hyundai i20 Magna 1.4 CRDI,Diesel,Delhi,Hyundai
420,735000,2017,42000,Maruti Suzuki Ciaz Zeta 1.4 MT,Petrol,Delhi,Maruti Suzuki
421,550000,2016,49153,Ford EcoSport Titanium 1.5L TDCi,Diesel,Delhi,Ford
422,245000,2016,40822,Datsun redi-GO T ,Petrol,Delhi,Datsun
423,270000,2015,28765,Maruti Suzuki Alto K10 VXi (O) ,Petrol,Delhi,Maruti Suzuki
424,295000,2012,41000,Honda Brio S MT,Petrol,Delhi,Honda
425,525000,2017,27168,Volkswagen Polo Allstar 1.2 (P),Petrol,Delhi,Volkswagen
426,375000,2014,57000,Maruti Suzuki Swift DZire VDI,Diesel,Delhi,Maruti Suzuki
427,400000,2016,33577,Maruti Suzuki Celerio ZXi AMT ,Petrol,Delhi,Maruti Suzuki
428,485000,2015,42000,Honda Jazz V Petrol,Petrol,Delhi,Honda
429,495000,2014,78000,Ford EcoSport Titanium 1.5 TDCi,Diesel,Delhi,Ford
430,880000,2019,5000,Hyundai Elite i20 Asta 1.2 (O) CVT ,Petrol,Delhi,Hyundai
431,250000,2014,4800,Maruti Suzuki Alto 800 Vxi,Petrol,Delhi,Maruti Suzuki
432,1595000,2018,82569,Toyota Innova Crysta 2.8 GX AT 7 STR ,Diesel,Delhi,Toyota
433,585000,2017,14500,Maruti Suzuki Dzire ZXi Plus,Petrol,Delhi,Maruti Suzuki
434,625000,2016,48000,Volkswagen Polo GT TSI,Petrol,Delhi,Volkswagen
435,500000,2012,70000,Hyundai Elantra 1.8 SX MT,Petrol,Delhi,Hyundai
436,375000,2016,61000,Hyundai i10 1.1L iRDE Magna Special Edition,Petrol,Delhi,Hyundai
437,6600000,2020,5600,Mercedes-Benz E-Class E 220d Exclusive ,Diesel,Delhi,Mercedes-Benz
438,565000,2010,49000,Toyota Camry W4 AT,Petrol,Delhi,Toyota
439,485000,2008,64000,BMW 5 Series 523i Sedan,Petrol,Delhi,BMW
440,599000,2016,53357,Maruti Suzuki Ciaz VDi SHVS,Diesel,Delhi,Maruti Suzuki
441,300000,2013,63000,Honda Amaze 1.5 S i-DTEC,Diesel,Delhi,Honda
442,600000,2018,35000,Hyundai Elite i20 Magna Executive 1.2,Petrol,Delhi,Hyundai
443,7200000,2019,9000,Audi Q7 45 TDI Technology Pack,Diesel,Delhi,Audi
444,5200000,2019,30000,Lexus NX 300h Luxury ,Petrol,Delhi,Lexus
445,215000,2013,56567,Maruti Suzuki Estilo LXi BS-IV,Petrol,Delhi,Maruti Suzuki
446,475000,2019,11733,Tata Tiago Revotron XZ,Petrol,Delhi,Tata
447,925000,2015,790000,Toyota Innova 2.5 G BS IV 7 STR,Diesel,Delhi,Toyota
448,150000,2009,43000,Hyundai Santro Xing GLS,Petrol,Delhi,Hyundai
449,365000,2014,51000,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Delhi,Hyundai
450,265000,2013,68010,Hyundai i20 Magna 1.4 CRDI,Diesel,Delhi,Hyundai
451,595000,2018,19013,Maruti Suzuki Dzire VXi,Petrol,Delhi,Maruti Suzuki
452,250000,2014,4800,Maruti Suzuki Alto 800 Vxi,Petrol,Delhi,Maruti Suzuki
453,880000,2019,5000,Hyundai Elite i20 Asta 1.2 (O) CVT ,Petrol,Delhi,Hyundai
454,1595000,2018,82569,Toyota Innova Crysta 2.8 GX AT 7 STR ,Diesel,Delhi,Toyota
455,585000,2017,14500,Maruti Suzuki Dzire ZXi Plus,Petrol,Delhi,Maruti Suzuki
456,375000,2016,61000,Hyundai i10 1.1L iRDE Magna Special Edition,Petrol,Delhi,Hyundai
457,965000,2019,8000,Hyundai Verna EX 1.4 CRDi,Diesel,Delhi,Hyundai
458,165000,2010,70000,Maruti Suzuki Wagon R 1.0 VXi,Petrol,Delhi,Maruti Suzuki
459,550000,2016,49153,Ford EcoSport Titanium 1.5L TDCi,Diesel,Delhi,Ford
460,245000,2016,40822,Datsun redi-GO T ,Petrol,Delhi,Datsun
461,375000,2014,57000,Maruti Suzuki Swift DZire VDI,Diesel,Delhi,Maruti Suzuki
462,270000,2015,28765,Maruti Suzuki Alto K10 VXi (O) ,Petrol,Delhi,Maruti Suzuki
463,485000,2015,42000,Honda Jazz V Petrol,Petrol,Delhi,Honda
464,295000,2012,41000,Honda Brio S MT,Petrol,Delhi,Honda
465,495000,2014,78000,Ford EcoSport Titanium 1.5 TDCi,Diesel,Delhi,Ford
466,525000,2017,27168,Volkswagen Polo Allstar 1.2 (P),Petrol,Delhi,Volkswagen
467,400000,2016,33577,Maruti Suzuki Celerio ZXi AMT ,Petrol,Delhi,Maruti Suzuki
468,735000,2017,42000,Maruti Suzuki Ciaz Zeta 1.4 MT,Petrol,Delhi,Maruti Suzuki
469,1200000,2018,42426,Hyundai Creta SX 1.6 CRDi (O),Diesel,Delhi,Hyundai
470,475000,2019,11733,Tata Tiago Revotron XZ,Petrol,Delhi,Tata
471,675000,2020,15000,Renault Triber RXZ ,Petrol,Delhi,Renault
472,175000,2010,49000,Maruti Suzuki Wagon R 1.0 VXi,Petrol,Delhi,Maruti Suzuki
473,950000,2017,67000,Hyundai Creta SX Plus 1.6 CRDI,Diesel,Delhi,Hyundai
474,12500000,2021,2900,Audi Q8 55 TFSI quattro,Petrol,Delhi,Audi
475,550000,2014,98500,Maruti Suzuki Ertiga VDi,Diesel,Delhi,Maruti Suzuki
476,3699000,2018,18000,MINI Countryman Cooper S ,Petrol,Delhi,Mini Cooper
477,215000,2013,56567,Maruti Suzuki Estilo LXi BS-IV,Petrol,Delhi,Maruti Suzuki
478,925000,2015,790000,Toyota Innova 2.5 G BS IV 7 STR,Diesel,Delhi,Toyota
479,150000,2009,43000,Hyundai Santro Xing GLS,Petrol,Delhi,Hyundai
480,365000,2014,51000,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Delhi,Hyundai
481,595000,2018,19013,Maruti Suzuki Dzire VXi,Petrol,Delhi,Maruti Suzuki
482,265000,2013,68010,Hyundai i20 Magna 1.4 CRDI,Diesel,Delhi,Hyundai
483,735000,2017,42000,Maruti Suzuki Ciaz Zeta 1.4 MT,Petrol,Delhi,Maruti Suzuki
484,550000,2016,49153,Ford EcoSport Titanium 1.5L TDCi,Diesel,Delhi,Ford
485,245000,2016,40822,Datsun redi-GO T ,Petrol,Delhi,Datsun
486,270000,2015,28765,Maruti Suzuki Alto K10 VXi (O) ,Petrol,Delhi,Maruti Suzuki
487,295000,2012,41000,Honda Brio S MT,Petrol,Delhi,Honda
488,525000,2017,27168,Volkswagen Polo Allstar 1.2 (P),Petrol,Delhi,Volkswagen
489,375000,2014,57000,Maruti Suzuki Swift DZire VDI,Diesel,Delhi,Maruti Suzuki
490,400000,2016,33577,Maruti Suzuki Celerio ZXi AMT ,Petrol,Delhi,Maruti Suzuki
491,485000,2015,42000,Honda Jazz V Petrol,Petrol,Delhi,Honda
492,495000,2014,78000,Ford EcoSport Titanium 1.5 TDCi,Diesel,Delhi,Ford
493,880000,2019,5000,Hyundai Elite i20 Asta 1.2 (O) CVT ,Petrol,Delhi,Hyundai
494,250000,2014,4800,Maruti Suzuki Alto 800 Vxi,Petrol,Delhi,Maruti Suzuki
495,1595000,2018,82569,Toyota Innova Crysta 2.8 GX AT 7 STR ,Diesel,Delhi,Toyota
496,585000,2017,14500,Maruti Suzuki Dzire ZXi Plus,Petrol,Delhi,Maruti Suzuki
497,625000,2016,48000,Volkswagen Polo GT TSI,Petrol,Delhi,Volkswagen
498,500000,2012,70000,Hyundai Elantra 1.8 SX MT,Petrol,Delhi,Hyundai
499,375000,2016,61000,Hyundai i10 1.1L iRDE Magna Special Edition,Petrol,Delhi,Hyundai
500,365000,2014,40000,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Delhi,Hyundai
501,699000,2015,80000,Mahindra XUV500 W8 ,Diesel,Delhi,Mahindra
502,230000,2013,64717,Hyundai Eon 1.0 Kappa Magna + ,Petrol,Delhi,Hyundai
503,8400000,2020,14800,Mercedes-Benz GLS 350 d,Diesel,Delhi,Mercedes-Benz
504,565000,2020,7823,Maruti Suzuki Wagon R 1.0 VXI+ (O),Petrol,Delhi,Maruti Suzuki
505,1100000,2016,45000,Toyota Corolla Altis VL AT Petrol,Petrol,Delhi,Toyota
506,1950000,2017,24000,Skoda Octavia 1.8 TSI Style Plus AT ,Petrol,Delhi,Skoda
507,565000,2013,82000,Toyota Innova 2.5 GX 7 STR BS-III,Diesel,Delhi,Toyota
508,215000,2013,56567,Maruti Suzuki Estilo LXi BS-IV,Petrol,Delhi,Maruti Suzuki
509,475000,2019,11733,Tata Tiago Revotron XZ,Petrol,Delhi,Tata
510,925000,2015,790000,Toyota Innova 2.5 G BS IV 7 STR,Diesel,Delhi,Toyota
511,150000,2009,43000,Hyundai Santro Xing GLS,Petrol,Delhi,Hyundai
512,365000,2014,51000,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Delhi,Hyundai
513,265000,2013,68010,Hyundai i20 Magna 1.4 CRDI,Diesel,Delhi,Hyundai
514,595000,2018,19013,Maruti Suzuki Dzire VXi,Petrol,Delhi,Maruti Suzuki
515,250000,2014,4800,Maruti Suzuki Alto 800 Vxi,Petrol,Delhi,Maruti Suzuki
516,880000,2019,5000,Hyundai Elite i20 Asta 1.2 (O) CVT ,Petrol,Delhi,Hyundai
517,1595000,2018,82569,Toyota Innova Crysta 2.8 GX AT 7 STR ,Diesel,Delhi,Toyota
518,585000,2017,14500,Maruti Suzuki Dzire ZXi Plus,Petrol,Delhi,Maruti Suzuki
519,375000,2016,61000,Hyundai i10 1.1L iRDE Magna Special Edition,Petrol,Delhi,Hyundai
520,965000,2019,8000,Hyundai Verna EX 1.4 CRDi,Diesel,Delhi,Hyundai
521,165000,2010,70000,Maruti Suzuki Wagon R 1.0 VXi,Petrol,Delhi,Maruti Suzuki
522,550000,2016,49153,Ford EcoSport Titanium 1.5L TDCi,Diesel,Delhi,Ford
523,245000,2016,40822,Datsun redi-GO T ,Petrol,Delhi,Datsun
524,375000,2014,57000,Maruti Suzuki Swift DZire VDI,Diesel,Delhi,Maruti Suzuki
525,270000,2015,28765,Maruti Suzuki Alto K10 VXi (O) ,Petrol,Delhi,Maruti Suzuki
526,485000,2015,42000,Honda Jazz V Petrol,Petrol,Delhi,Honda
527,295000,2012,41000,Honda Brio S MT,Petrol,Delhi,Honda
528,495000,2014,78000,Ford EcoSport Titanium 1.5 TDCi,Diesel,Delhi,Ford
529,525000,2017,27168,Volkswagen Polo Allstar 1.2 (P),Petrol,Delhi,Volkswagen
530,400000,2016,33577,Maruti Suzuki Celerio ZXi AMT ,Petrol,Delhi,Maruti Suzuki
531,735000,2017,42000,Maruti Suzuki Ciaz Zeta 1.4 MT,Petrol,Delhi,Maruti Suzuki
532,215000,2013,56567,Maruti Suzuki Estilo LXi BS-IV,Petrol,Delhi,Maruti Suzuki
533,875000,2017,65000,Mahindra XUV500 W4 1.99,Diesel,Delhi,Mahindra
534,1475000,2014,121000,Toyota Fortuner 3.0 4x2 AT,Diesel,Delhi,Toyota
535,425000,2015,54000,Maruti Suzuki Swift VXi,Petrol,Delhi,Maruti Suzuki
536,4200000,2018,29000,Volvo S90 Inscription D4 ,Diesel,Delhi,Volvo
537,475000,2019,11733,Tata Tiago Revotron XZ,Petrol,Delhi,Tata
538,1950000,2013,71000,Mercedes-Benz M-Class ML 350 CDI,Diesel,Delhi,Mercedes-Benz
539,1670000,2016,60000,Skoda Superb L&K TSI AT,Petrol,Delhi,Skoda
540,150000,2009,43000,Hyundai Santro Xing GLS,Petrol,Delhi,Hyundai
541,925000,2015,790000,Toyota Innova 2.5 G BS IV 7 STR,Diesel,Delhi,Toyota
542,365000,2014,51000,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Delhi,Hyundai
543,265000,2013,68010,Hyundai i20 Magna 1.4 CRDI,Diesel,Delhi,Hyundai
544,595000,2018,19013,Maruti Suzuki Dzire VXi,Petrol,Delhi,Maruti Suzuki
545,250000,2014,4800,Maruti Suzuki Alto 800 Vxi,Petrol,Delhi,Maruti Suzuki
546,585000,2017,14500,Maruti Suzuki Dzire ZXi Plus,Petrol,Delhi,Maruti Suzuki
547,1595000,2018,82569,Toyota Innova Crysta 2.8 GX AT 7 STR ,Diesel,Delhi,Toyota
548,880000,2019,5000,Hyundai Elite i20 Asta 1.2 (O) CVT ,Petrol,Delhi,Hyundai
549,735000,2017,42000,Maruti Suzuki Ciaz Zeta 1.4 MT,Petrol,Delhi,Maruti Suzuki
550,550000,2016,49153,Ford EcoSport Titanium 1.5L TDCi,Diesel,Delhi,Ford
551,245000,2016,40822,Datsun redi-GO T ,Petrol,Delhi,Datsun
552,525000,2017,27168,Volkswagen Polo Allstar 1.2 (P),Petrol,Delhi,Volkswagen
553,375000,2014,57000,Maruti Suzuki Swift DZire VDI,Diesel,Delhi,Maruti Suzuki
554,400000,2016,33577,Maruti Suzuki Celerio ZXi AMT ,Petrol,Delhi,Maruti Suzuki
555,270000,2015,28765,Maruti Suzuki Alto K10 VXi (O) ,Petrol,Delhi,Maruti Suzuki
556,295000,2012,41000,Honda Brio S MT,Petrol,Delhi,Honda
557,485000,2015,42000,Honda Jazz V Petrol,Petrol,Delhi,Honda
558,495000,2014,78000,Ford EcoSport Titanium 1.5 TDCi,Diesel,Delhi,Ford
559,165000,2010,70000,Maruti Suzuki Wagon R 1.0 VXi,Petrol,Delhi,Maruti Suzuki
560,625000,2016,48000,Volkswagen Polo GT TSI,Petrol,Delhi,Volkswagen
561,500000,2012,70000,Hyundai Elantra 1.8 SX MT,Petrol,Delhi,Hyundai
562,599000,2015,67000,Volkswagen Vento Highline Diesel AT,Diesel,Delhi,Volkswagen
563,4000000,2018,40000,BMW 5 Series 530i Sport Line,Petrol,Delhi,BMW
564,699000,2015,80000,Mahindra XUV500 W8 ,Diesel,Delhi,Mahindra
565,575000,2017,28000,Honda Jazz SV Petrol,Petrol,Delhi,Honda
566,395000,2017,32445,Tata Tiago Revotron XZA ,Petrol,Delhi,Tata
567,900000,2018,30000,Ford EcoSport Titanium 1.5 TDCi (Opt),Diesel,Delhi,Ford
568,4599000,2020,201,BMW 3 Series 320d Luxury Line,Diesel,Delhi,BMW
569,6600000,2020,5600,Mercedes-Benz E-Class E 220d Exclusive ,Diesel,Delhi,Mercedes-Benz
570,215000,2013,56567,Maruti Suzuki Estilo LXi BS-IV,Petrol,Delhi,Maruti Suzuki
571,475000,2019,11733,Tata Tiago Revotron XZ,Petrol,Delhi,Tata
572,925000,2015,790000,Toyota Innova 2.5 G BS IV 7 STR,Diesel,Delhi,Toyota
573,150000,2009,43000,Hyundai Santro Xing GLS,Petrol,Delhi,Hyundai
574,365000,2014,51000,Hyundai Grand i10 Magna 1.2 Kappa VTVT ,Petrol,Delhi,Hyundai
575,265000,2013,68010,Hyundai i20 Magna 1.4 CRDI,Diesel,Delhi,Hyundai
576,595000,2018,19013,Maruti Suzuki Dzire VXi,Petrol,Delhi,Maruti Suzuki
577,250000,2014,4800,Maruti Suzuki Alto 800 Vxi,Petrol,Delhi,Maruti Suzuki
